Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2022-02-10 20:18:34,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★
2022-02-10 20:18:54,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-10 20:18:54,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-10 20:18:54,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-02-10 20:18:54,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,AMMOBOX,67,IOP High-Capacity Ammo Box,★★★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,RMR,222,RMR Red Dot Sight,★★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,SLUGSHELL,80,SABOT Slug,★★★★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,SLUGSHELL,77,BK Slug,★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,HP,69,ILM Hollow-Point Ammo,★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,NIGHTEQUIP,14,PEQ-5,★★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,NIGHTEQUIP,13,PEQ-2,★★
2022-02-11 12:00:22,EQUIP,NORMAL,40/195/40/240,CHIP,233,#1 Processor,★★★★
2022-02-18 19:15:11,GUN,NORMAL,130/130/130/30,HG,2,M1911,★★
2022-02-18 19:15:11,GUN,NORMAL,130/130/130/30,HG,141,Gr USPCompact,★★
2022-02-18 19:15:11,GUN,NORMAL,130/130/130/30,SMG,33,m45,★★
2022-02-18 19:15:11,GUN,NORMAL,130/130/130/30,HG,12,C96,★★★
2022-02-18 19:15:26,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-18 19:15:26,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-18 19:15:26,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,79,WAD Slug,★★★★
2022-02-18 19:15:26,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-19 19:50:45,GUN,NORMAL,130/130/130/30,HG,14,Astra,★★★
2022-02-19 19:50:45,GUN,NORMAL,130/130/130/30,HG,14,Astra,★★★
2022-02-19 19:50:45,GUN,NORMAL,130/130/130/30,HG,126,NZ75,★★★★★
2022-02-19 19:50:45,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2022-02-19 19:50:57,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-19 19:50:57,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-02-19 19:50:57,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-02-19 19:50:57,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,75,#00 Buckshot,★★★★
2022-02-20 19:54:12,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★
2022-02-20 19:54:12,GUN,NORMAL,130/130/130/30,SMG,31,M38,★★
2022-02-20 19:54:12,GUN,NORMAL,130/130/130/30,SMG,24,PP-2000,★★
2022-02-20 19:54:12,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★
2022-02-20 19:55:29,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,44,Type 3 Armor Plate,★★★★★
2022-02-20 19:55:29,EQUIP,NORMAL,210/210/50/110,CHIP,232,Experimental Processor,★★★
2022-02-20 19:55:29,EQUIP,NORMAL,210/210/50/110,HP,69,ILM Hollow-Point Ammo,★★
2022-02-20 19:55:29,EQUIP,NORMAL,210/210/50/110,AP,18,M993 Armor-Piercing Ammo,★★★
2022-02-20 19:56:17,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2022-02-20 19:56:17,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2022-02-20 19:56:17,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2022-02-20 19:56:17,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2022-02-21 23:50:30,GUN,NORMAL,130/130/130/30,HG,9,P38,★★
2022-02-21 23:50:30,GUN,NORMAL,130/130/130/30,HG,90,FF FNP9,★★
2022-02-21 23:50:30,GUN,NORMAL,130/130/130/30,HG,7,Stechkin,★★★★
2022-02-21 23:50:30,GUN,NORMAL,130/130/130/30,SMG,25,MP40,★★
2022-02-21 23:50:42,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,80,SABOT Slug,★★★★★
2022-02-21 23:50:42,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-02-21 23:50:42,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-02-21 23:50:42,EQUIP,SPECIAL_OFFER,30/150/30/130,BIRDSHOT,230,#6 Birdshot,★★★★
2022-02-22 21:40:10,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2022-02-22 21:40:10,GUN,NORMAL,800/800/100/400,SMG,92,Spectre M4,★★
2022-02-22 21:40:10,GUN,NORMAL,800/800/100/400,MG,81,LWMMG,★★
2022-02-22 21:40:10,GUN,NORMAL,800/800/100/400,AR,107,FF F2000,★★
2022-02-22 21:40:23,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-02-22 21:40:23,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-02-22 21:40:23,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-02-22 21:40:23,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,CHIP,232,Experimental Processor,★★★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,TEXO,39,IOP T3 Exoskeleton,★★★★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2022-02-23 15:42:44,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2022-02-23 15:43:15,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2022-02-23 15:43:15,GUN,NORMAL,800/800/100/400,AR,63,Gr G3,★★
2022-02-23 15:43:15,GUN,NORMAL,800/800/100/400,AR,58,AK-47,★★★
2022-02-23 17:01:17,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2022-02-23 20:19:30,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2022-02-23 20:19:30,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2022-02-23 20:19:37,GUN,NORMAL,800/800/100/400,MG,339,RPK-203,★★★★★
2022-02-23 20:19:37,GUN,NORMAL,800/800/100/400,MG,109,Gr MG5,★★★★★
2022-02-23 20:21:17,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-23 20:21:17,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-23 20:21:17,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-23 20:21:17,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-23 20:21:23,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2022-02-23 20:21:23,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2022-02-23 20:21:23,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2022-02-23 20:21:23,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2022-02-23 20:21:36,EQUIP,HEAVY-1,500/500/500/500,HOLO,8,EOT 518,★★★★★
2022-02-23 20:21:36,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2022-02-23 20:21:36,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2022-02-24 11:28:42,GUN,NORMAL,91/400/400/30,AR,71,Galil,★★
2022-02-24 11:28:42,GUN,NORMAL,91/400/400/30,AR,58,AK-47,★★★
2022-02-24 11:28:42,GUN,NORMAL,91/400/400/30,SMG,17,M3,★★
2022-02-24 11:28:42,GUN,NORMAL,91/400/400/30,AR,68,L85A1,★★
2022-02-24 20:13:58,GUN,NORMAL,91/400/400/30,AR,68,L85A1,★★
2022-02-24 20:13:58,GUN,NORMAL,91/400/400/30,AR,74,SIG-510,★★
2022-02-24 20:13:58,GUN,NORMAL,91/400/400/30,SMG,31,M38,★★
2022-02-24 20:13:58,GUN,NORMAL,91/400/400/30,SMG,94,Type64,★★
2022-02-24 20:14:06,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-02-24 20:14:06,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-02-24 20:14:06,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-02-24 20:14:06,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,4,VFL 6-24X56,★★★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2022-03-03 14:54:28,EQUIP,HEAVY-1,500/500/500/500,CHIP,232,Experimental Processor,★★★
2022-03-06 00:26:13,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★
2022-03-06 00:26:13,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★
2022-03-06 00:26:13,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★
2022-03-06 00:26:13,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★
2022-03-06 00:26:23,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1 Suppressor,★★
2022-03-06 00:26:23,EQUIP,NORMAL,210/210/50/110,CLOAK,88,Camouflage Cape,★★★
2022-03-06 00:26:23,EQUIP,NORMAL,210/210/50/110,BIRDSHOT,230,#6 Birdshot,★★★★
2022-03-06 00:26:23,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,64,AC2 Suppressor,★★★
2022-03-06 20:11:52,GUN,NORMAL,130/130/130/30,HG,8,Makarov,★★★
2022-03-06 20:11:52,GUN,NORMAL,130/130/130/30,HG,248,Jericho,★★★★
2022-03-06 20:11:52,GUN,NORMAL,130/130/130/30,HG,11,P08,★★★
2022-03-06 20:11:52,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★
2022-03-06 20:11:57,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,15,PEQ-15,★★★★
2022-03-06 20:11:57,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,15,PEQ-15,★★★★
2022-03-06 20:11:57,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ High-Velocity Ammo,★★
2022-03-06 20:11:57,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,RMR,222,RMR Red Dot Sight,★★★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,RMR,222,RMR Red Dot Sight,★★★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2022-03-06 20:12:02,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2022-03-07 20:22:23,GUN,NORMAL,130/130/130/30,SMG,24,PP-2000,★★
2022-03-07 20:22:23,GUN,NORMAL,130/130/130/30,SMG,24,PP-2000,★★
2022-03-07 20:22:23,GUN,NORMAL,130/130/130/30,HG,5,M1895,★★
2022-03-07 20:22:23,GUN,NORMAL,130/130/130/30,HG,7,Stechkin,★★★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,75,#00 Buckshot,★★★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,79,WAD Slug,★★★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-03-07 20:23:29,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,CHIP,233,#1 Processor,★★★★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2022-03-07 20:23:34,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2022-03-09 02:02:40,GUN,NORMAL,800/800/100/400,SMG,115,Suomi,★★★★★
2022-03-09 02:02:40,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2022-03-09 02:02:40,GUN,NORMAL,800/800/100/400,SMG,31,M38,★★
2022-03-09 02:02:40,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:09,GUN,NORMAL,800/800/100/400,MG,77,M2HB,★★★
2022-03-09 02:03:09,GUN,NORMAL,800/800/100/400,SMG,32,Micro Uzi,★★★
2022-03-09 02:03:09,GUN,NORMAL,800/800/100/400,MG,80,M1919A4,★★★
2022-03-09 02:03:09,GUN,NORMAL,800/800/100/400,MG,111,AAT-52,★★
2022-03-09 02:03:15,GUN,NORMAL,800/800/100/400,SMG,92,Spectre M4,★★
2022-03-09 02:03:15,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:15,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:15,GUN,NORMAL,800/800/100/400,MG,110,FG42,★★
2022-03-09 02:03:19,GUN,NORMAL,800/800/100/400,MG,149,AEK-999,★★★★
2022-03-09 02:03:19,GUN,NORMAL,800/800/100/400,SMG,94,Type64,★★
2022-03-09 02:03:19,GUN,NORMAL,800/800/100/400,SMG,33,m45,★★
2022-03-09 02:03:19,GUN,NORMAL,800/800/100/400,MG,89,Bren,★★★
2022-03-09 02:03:22,GUN,NORMAL,800/800/100/400,MG,75,M1918,★★★★
2022-03-09 02:03:22,GUN,NORMAL,800/800/100/400,SMG,304,SAF,★★★★
2022-03-09 02:03:22,GUN,NORMAL,800/800/100/400,AR,133,Type63,★★
2022-03-09 02:03:22,GUN,NORMAL,800/800/100/400,MG,339,RPK-203,★★★★★
2022-03-09 02:03:26,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2022-03-09 02:03:26,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:26,GUN,NORMAL,800/800/100/400,SMG,93,IDW,★★
2022-03-09 02:03:26,GUN,NORMAL,800/800/100/400,SMG,25,MP40,★★
2022-03-09 02:03:29,GUN,NORMAL,800/800/100/400,SMG,31,M38,★★
2022-03-09 02:03:29,GUN,NORMAL,800/800/100/400,AR,61,StG44,★★★
2022-03-09 02:03:29,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:29,GUN,NORMAL,800/800/100/400,SMG,24,PP-2000,★★
2022-03-09 02:03:32,GUN,NORMAL,800/800/100/400,SMG,92,Spectre M4,★★
2022-03-09 02:03:32,GUN,NORMAL,800/800/100/400,SMG,31,M38,★★
2022-03-09 02:03:32,GUN,NORMAL,800/800/100/400,MG,111,AAT-52,★★
2022-03-09 02:03:32,GUN,NORMAL,800/800/100/400,SMG,26,Gr MP5,★★★★
2022-03-09 02:03:36,GUN,NORMAL,800/800/100/400,MG,111,AAT-52,★★
2022-03-09 02:03:36,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:36,GUN,NORMAL,800/800/100/400,SMG,101,UMP9,★★★★
2022-03-09 02:03:36,GUN,NORMAL,800/800/100/400,SMG,101,UMP9,★★★★
2022-03-09 02:03:39,GUN,NORMAL,800/800/100/400,MG,87,MG34,★★
2022-03-09 02:03:39,GUN,NORMAL,800/800/100/400,MG,82,DP28,★★
2022-03-09 02:03:39,GUN,NORMAL,800/800/100/400,SMG,92,Spectre M4,★★
2022-03-09 02:03:39,GUN,NORMAL,800/800/100/400,MG,292,RPK-16,★★★★★
2022-03-09 02:03:42,GUN,NORMAL,800/800/100/400,MG,109,Gr MG5,★★★★★
2022-03-09 02:03:42,GUN,NORMAL,800/800/100/400,AR,107,FF F2000,★★
2022-03-09 02:03:42,GUN,NORMAL,800/800/100/400,MG,111,AAT-52,★★
2022-03-09 02:03:42,GUN,NORMAL,800/800/100/400,SMG,17,M3,★★
2022-03-09 02:03:46,GUN,NORMAL,800/800/200/400,SMG,101,UMP9,★★★★
2022-03-09 02:03:46,GUN,NORMAL,800/800/200/400,MG,77,M2HB,★★★
2022-03-09 02:03:46,GUN,NORMAL,800/800/200/400,SMG,24,PP-2000,★★
2022-03-09 02:03:46,GUN,NORMAL,800/800/200/400,MG,80,M1919A4,★★★
2022-03-09 02:03:49,GUN,NORMAL,800/800/200/400,AR,288,CR-21,★★★★
2022-03-09 02:03:49,GUN,NORMAL,800/800/200/400,SMG,94,Type64,★★
2022-03-09 02:03:49,GUN,NORMAL,800/800/200/400,SMG,31,M38,★★
2022-03-09 02:03:49,GUN,NORMAL,800/800/200/400,MG,89,Bren,★★★
2022-03-09 02:03:57,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-03-09 02:03:57,EQUIP,SPECIAL_OFFER,30/150/30/130,BIRDSHOT,231,#7.5 Birdshot,★★★★★
2022-03-09 02:03:57,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,79,WAD Slug,★★★★
2022-03-09 02:03:57,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,75,#00 Buckshot,★★★★
2022-03-09 02:04:07,GUN,NORMAL,800/800/200/400,MG,307,ZB-26,★★★★★
2022-03-09 02:04:07,GUN,NORMAL,800/800/200/400,AR,107,FF F2000,★★
2022-03-09 02:04:07,GUN,NORMAL,800/800/200/400,MG,264,Chauchat,★★★★
2022-03-09 02:04:07,GUN,NORMAL,800/800/200/400,MG,89,Bren,★★★
2022-03-09 20:18:40,GUN,NORMAL,400/91/400/30,RF,52,VM59,★★
2022-03-09 20:18:40,GUN,NORMAL,400/91/400/30,RF,39,Mosin-Nagant,★★★★
2022-03-09 20:18:40,GUN,NORMAL,400/91/400/30,RF,47,G43,★★
2022-03-09 20:18:40,GUN,NORMAL,400/91/400/30,AR,58,AK-47,★★★
2022-03-09 20:18:49,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-03-09 20:18:49,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-03-09 20:18:49,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-03-09 20:18:49,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-03-10 21:52:14,GUN,NORMAL,400/91/400/30,RF,51,FF FN49,★★
2022-03-10 21:52:14,GUN,NORMAL,400/91/400/30,RF,42,PTRD,★★★★
2022-03-10 21:52:14,GUN,NORMAL,400/91/400/30,RF,34,M1 Garand,★★★
2022-03-10 21:52:14,GUN,NORMAL,400/91/400/30,RF,47,G43,★★
2022-03-10 21:52:25,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,77,BK Slug,★★
2022-03-10 21:52:25,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-03-10 21:52:25,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-03-10 21:52:25,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-03-10 21:52:45,EQUIP,HEAVY-1,500/2000/2000/1000,XEXO,57,IOP X3 Exoskeleton,★★★★
2022-03-10 21:52:48,EQUIP,HEAVY-1,500/2000/2000/1000,FAIRY,23,Combo Fairy,★
2022-03-10 21:53:01,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2022-03-10 21:53:03,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2022-03-10 21:53:06,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2022-03-10 21:53:08,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2022-03-10 21:53:10,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2022-03-10 21:53:14,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2022-03-11 20:12:00,GUN,NORMAL,400/91/400/30,RF,34,M1 Garand,★★★
2022-03-11 20:12:00,GUN,NORMAL,400/91/400/30,RF,36,Springfield,★★★★
2022-03-11 20:12:00,GUN,NORMAL,400/91/400/30,AR,68,L85A1,★★
2022-03-11 20:12:00,GUN,NORMAL,400/91/400/30,RF,36,Springfield,★★★★
2022-03-11 20:12:11,EQUIP,NORMAL,210/210/50/110,HP,70,ILM Hollow-Point Ammo,★★★
2022-03-11 20:12:11,EQUIP,NORMAL,210/210/50/110,CLOAK,88,Camouflage Cape,★★★
2022-03-11 20:12:11,EQUIP,NORMAL,210/210/50/110,CHIP,233,#1 Processor,★★★★
2022-03-11 20:12:11,EQUIP,NORMAL,210/210/50/110,SLAP,229,Mk1000 SLAP,★★★★★
2022-03-11 20:12:22,EQUIP,HEAVY-1,500/2000/2000/1000,TEXO,38,IOP T2 Exoskeleton,★★★
2022-03-11 20:12:24,EQUIP,HEAVY-1,500/2000/2000/1000,OPTICAL,3,PSO-1,★★★★
2022-03-11 20:12:26,EQUIP,HEAVY-1,500/2000/2000/1000,HV,30,JSP High-Velocity Ammo,★★★
2022-03-11 20:12:29,EQUIP,HEAVY-1,500/2000/2000/1000,REDDOT,10,AMP COMPM4,★★★
2022-03-11 20:12:31,EQUIP,HEAVY-1,500/2000/2000/1000,FAIRY,3,Armor Fairy,★
2022-03-11 20:12:45,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2022-03-11 20:12:45,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2022-03-11 20:12:45,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2022-03-18 12:19:30,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2022-03-18 21:20:50,GUN,NORMAL,400/91/400/30,RF,41,SKS,★★
2022-03-18 21:20:50,GUN,NORMAL,400/91/400/30,AR,70,FF FNC,★★★
2022-03-18 21:20:50,GUN,NORMAL,400/91/400/30,RF,44,SV-98,★★★
2022-03-18 21:20:50,GUN,NORMAL,400/91/400/30,RF,47,G43,★★
2022-03-18 21:20:56,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,73,#1 Buckshot,★★
2022-03-18 21:20:56,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,76,#000 Buckshot,★★★★★
2022-03-18 21:20:56,EQUIP,SPECIAL_OFFER,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★
2022-03-18 21:20:56,EQUIP,SPECIAL_OFFER,30/150/30/130,SLUGSHELL,78,FST Slug,★★★
2022-03-19 21:28:21,GUN,NORMAL,400/91/400/30,AR,237,SAR-21,★★★★
2022-03-19 21:28:21,GUN,NORMAL,400/91/400/30,RF,197,Carcano M1891,★★★★★
